"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id_clean","expression_status","gene_symbol","gene_biotype"
"ENSG00000170786.12",637.439901206811,-1.93774557059525,0.784106966158051,-2.47127707599611,0.0134631461213095,0.0477217042047834,"ENSG00000170786","Down-regulated","SDR16C5","protein_coding"
"ENSG00000122786.20",29245.6051874894,0.706832379983046,0.28603719096378,2.47112054765127,0.0134690407054058,0.0477364764195109,"ENSG00000122786","Not-Significant","CALD1","protein_coding"
"ENSG00000188760.11",183.198603315766,-0.858561876272265,0.34748045359757,-2.47082063863827,0.0134803411262631,0.0477633243687934,"ENSG00000188760","Not-Significant","TMEM198","protein_coding"
"ENSG00000069998.12",1819.76277959356,-0.727900308283294,0.294631769075766,-2.47054250316133,0.0134908286178913,0.0477956497752878,"ENSG00000069998","Not-Significant","CECR5","protein_coding"
"ENSG00000174233.11",5360.78723579189,0.776812262688976,0.314442434531343,2.47044348148101,0.0134945641103372,0.0478040499095717,"ENSG00000174233","Not-Significant","ADCY6","protein_coding"
"ENSG00000177994.16",23.518741016925,1.36362976705338,0.552141040701941,2.46971274824959,0.0135221585494424,0.0478969593347198,"ENSG00000177994","Over-expressed","C2orf73","protein_coding"
"ENSG00000272031.3",53.2920084002608,0.501543428835722,0.203098962978109,2.46945342054642,0.0135319634359185,0.0479219992901449,"ENSG00000272031","Not-Significant","ANKRD34A","protein_coding"
"ENSG00000185033.14",5926.43043267509,-0.885803789872873,0.358755148930581,-2.46910404634855,0.0135451828100343,0.0479639660147111,"ENSG00000185033","Not-Significant","SEMA4B","protein_coding"
"ENSG00000198551.10",1737.42983649951,-0.54295157007973,0.219909072881752,-2.46898212504257,0.01354979866715,0.0479754619811622,"ENSG00000198551","Not-Significant","ZNF627","protein_coding"
"ENSG00000158815.11",11.0565916902892,1.66289655352327,0.673651241202924,2.46848287632318,0.0135687143815727,0.0480334636269382,"ENSG00000158815","Over-expressed","FGF17","protein_coding"
"ENSG00000132664.12",1011.39904061254,-0.347180061598713,0.140656905088696,-2.46827598957753,0.0135765598152471,0.0480540067533539,"ENSG00000132664","Not-Significant","POLR3F","protein_coding"
"ENSG00000105655.19",2438.2990386177,-0.75696790485506,0.306682014754811,-2.46825007152848,0.0135775429462041,0.0480540067533539,"ENSG00000105655","Not-Significant","ISYNA1","protein_coding"
"ENSG00000066933.16",4554.45574124478,0.638620547613102,0.258737719906479,2.4682158745309,0.0135788402128786,0.0480540067533539,"ENSG00000066933","Not-Significant","MYO9A","protein_coding"
"ENSG00000133247.14",529.157706159841,-0.805909735930405,0.326535112425643,-2.46806455190611,0.0135845819668971,0.0480694706807634,"ENSG00000133247","Not-Significant","KMT5C","protein_coding"
"ENSG00000134597.16",1363.17614211602,-0.596413310941904,0.24166571293492,-2.46792688833983,0.0135898073075746,0.0480825903176731,"ENSG00000134597","Not-Significant","RBMX2","protein_coding"
"ENSG00000164163.11",4972.72005329051,-0.590513529676883,0.239278264923846,-2.46789456562142,0.0135910344488631,0.0480825903176731,"ENSG00000164163","Not-Significant","ABCE1","protein_coding"
"ENSG00000062716.13",12337.8667536394,-0.844530196240429,0.342371087780602,-2.46671003008764,0.0136360732629115,0.0482273194797198,"ENSG00000062716","Not-Significant","VMP1","protein_coding"
"ENSG00000163157.15",36.3820753204546,0.716675472082018,0.290555459592699,2.46657031702882,0.0136413941632103,0.0482412682454902,"ENSG00000163157","Not-Significant","TMOD4","protein_coding"
"ENSG00000113532.13",1021.78777151564,-0.722394272734803,0.292883914297935,-2.46648667772157,0.0136445804009429,0.0482476659615498,"ENSG00000113532","Not-Significant","ST8SIA4","protein_coding"
"ENSG00000183208.12",218.135258873696,-0.676499381321723,0.274306384724269,-2.4662181378014,0.0136548148679717,0.0482643703490102,"ENSG00000183208","Not-Significant","GDPGP1","protein_coding"
"ENSG00000039650.12",1303.44132345208,-0.757538278732629,0.307192082463038,-2.46600847475871,0.013662810160387,0.0482831074480594,"ENSG00000039650","Not-Significant","PNKP","protein_coding"
"ENSG00000119715.15",46.1812366550772,1.69079566160478,0.685641105426877,2.46600684851311,0.0136628721918099,0.0482831074480594,"ENSG00000119715","Over-expressed","ESRRB","protein_coding"
"ENSG00000234745.12",69474.6159871451,-0.819807986202056,0.332448647342188,-2.46596878271618,0.0136643242425415,0.0482833686169884,"ENSG00000234745","Not-Significant","HLA-B","protein_coding"
"ENSG00000109466.14",1632.90398411278,0.535420662403901,0.217165182407821,2.46549956336195,0.0136822341948505,0.0483417784405593,"ENSG00000109466","Not-Significant","KLHL2","protein_coding"
"ENSG00000112367.12",2159.75108976625,-0.708506550145408,0.287392918353037,-2.46528882550637,0.0136902847363825,0.0483653449368922,"ENSG00000112367","Not-Significant","FIG4","protein_coding"
"ENSG00000169131.13",863.674310155682,-0.43403000269872,0.176060767705197,-2.46522838878834,0.0136925942928087,0.0483686268449841,"ENSG00000169131","Not-Significant","ZNF354A","protein_coding"
"ENSG00000087301.9",1935.40429749282,-0.774627776865058,0.314260644501808,-2.46492136517146,0.0137043323494231,0.0484052105919992,"ENSG00000087301","Not-Significant","TXNDC16","protein_coding"
"ENSG00000269343.9",1425.95009913775,-0.89538651843039,0.363295094656888,-2.46462595173775,0.0137156349169818,0.0484304847124025,"ENSG00000269343","Not-Significant","ZNF587B","protein_coding"
"ENSG00000115944.15",5748.72331434947,-0.410416597093354,0.166530662615282,-2.46451068318569,0.0137200473436178,0.04844118297729,"ENSG00000115944","Not-Significant","COX7A2L","protein_coding"
"ENSG00000173258.13",1118.80560668578,1.11201832985064,0.451532216414136,2.46276630864081,0.0137869743999067,0.0486513005138929,"ENSG00000173258","Over-expressed","ZNF483","protein_coding"
"ENSG00000170091.11",5.26856418738444,-1.84668886543242,0.749850578554127,-2.46274246929732,0.0137878910461665,0.0486513005138929,"ENSG00000170091","Down-regulated","HMP19","protein_coding"
"ENSG00000071127.17",17373.7121504237,-0.403975629152511,0.164072491057773,-2.46217770296584,0.0138096226141618,0.0487230743491601,"ENSG00000071127","Not-Significant","WDR1","protein_coding"
"ENSG00000135413.9",2.50677512199561,2.10508245529836,0.855051751680583,2.46193572630062,0.01381894285364,0.0487461400399997,"ENSG00000135413","Over-expressed","LACRT","protein_coding"
"ENSG00000197321.15",7765.9739404293,0.519218707858737,0.210907519328422,2.46183118322215,0.0138229712678327,0.0487468623776887,"ENSG00000197321","Not-Significant","SVIL","protein_coding"
"ENSG00000130700.7",4.14295163508329,2.36732129102126,0.961613432840954,2.46182219400507,0.0138233177025381,0.0487468623776887,"ENSG00000130700","Over-expressed","GATA5","protein_coding"
"ENSG00000167311.14",43.431947086,1.19636048024676,0.485965450418352,2.46182208882719,0.0138233217560251,0.0487468623776887,"ENSG00000167311","Over-expressed","ART5","protein_coding"
"ENSG00000176871.9",4131.26601980901,-0.460835063231222,0.187239355798709,-2.46120833553092,0.0138469932894919,0.0488155976954467,"ENSG00000176871","Not-Significant","WSB2","protein_coding"
"ENSG00000164116.17",4283.83981649867,0.863223326603279,0.350840204638603,2.46044585309849,0.0138764509278815,0.048909603446512,"ENSG00000164116","Not-Significant","GUCY1A3","protein_coding"
"ENSG00000196242.10",1.98717575850418,2.09391406020652,0.851138625592174,2.4601328117963,0.0138885609333124,0.0489424393782539,"ENSG00000196242","Over-expressed","OR2C3","protein_coding"
"ENSG00000106344.8",2708.53353314269,-0.548172937338465,0.222843445670082,-2.45990154967371,0.0138975133023204,0.0489641370220028,"ENSG00000106344","Not-Significant","RBM28","protein_coding"
"ENSG00000147955.17",3460.5071344954,-0.732171656106273,0.297652850556387,-2.45981738369937,0.0139007727086954,0.0489706960129859,"ENSG00000147955","Not-Significant","SIGMAR1","protein_coding"
"ENSG00000162636.16",4114.56164680502,-0.640624204741254,0.260441193830302,-2.45976527491527,0.0139027910085308,0.0489728818604342,"ENSG00000162636","Not-Significant","FAM102B","protein_coding"
"ENSG00000158023.10",381.937253107332,-1.35495148249203,0.550910836175547,-2.45947509745529,0.0139140350191979,0.0490075617671258,"ENSG00000158023","Down-regulated","WDR66","protein_coding"
"ENSG00000183337.17",3450.42546368575,-0.621783580271447,0.252837525178155,-2.45922190479172,0.0139238524734817,0.0490372106361511,"ENSG00000183337","Not-Significant","BCOR","protein_coding"
"ENSG00000184293.7",43.0620949933114,-1.20686234766294,0.490797596010616,-2.45898178286277,0.0139331687641449,0.0490650887176417,"ENSG00000184293","Down-regulated","CLECL1","protein_coding"
"ENSG00000118733.17",5.00515467340726,-3.09810114160753,1.26001627345967,-2.45877867362853,0.0139410533256027,0.0490879199258784,"ENSG00000118733","Down-regulated","OLFM3","protein_coding"
"ENSG00000176124.15",238.093716557789,-1.13070192167042,0.45987677678226,-2.45870628558784,0.0139438643316968,0.0490928838168021,"ENSG00000176124","Down-regulated","DLEU1","protein_coding"
"ENSG00000111341.10",82899.2475725301,1.4662547251046,0.596423384096014,2.45841253747449,0.0139552764308097,0.0491235808438316,"ENSG00000111341","Over-expressed","MGP","protein_coding"
"ENSG00000259207.9",801.725050100603,1.13278039170727,0.460800103417145,2.45829022890173,0.0139600305432734,0.0491349879529421,"ENSG00000259207","Over-expressed","ITGB3","protein_coding"
"ENSG00000172382.10",108.210456064954,-1.0469890877355,0.425919214409842,-2.45818702775883,0.0139640430653896,0.0491441736610674,"ENSG00000172382","Down-regulated","PRSS27","protein_coding"
"ENSG00000174586.11",72.4382768885312,-0.812702581768388,0.330662103898027,-2.45780381902795,0.0139789513602107,0.0491768813038441,"ENSG00000174586","Not-Significant","ZNF497","protein_coding"
"ENSG00000196345.13",273.848507159895,0.716487401053865,0.291550296602453,2.4575087365829,0.0139904407762566,0.0492123586943926,"ENSG00000196345","Not-Significant","ZKSCAN7","protein_coding"
"ENSG00000141994.16",855.65451525666,-0.832725504916242,0.338859698495821,-2.45743447395091,0.0139933336002758,0.0492175928808014,"ENSG00000141994","Not-Significant","DUS3L","protein_coding"
"ENSG00000099625.13",36.2686870101302,-1.22079020476161,0.496799335128444,-2.45731046408503,0.0139981654533376,0.0492296453179768,"ENSG00000099625","Down-regulated","CBARP","protein_coding"
"ENSG00000077380.16",7772.51701374252,-0.295297511730302,0.120183666467433,-2.45705194732365,0.0140082428952846,0.0492601415072062,"ENSG00000077380","Not-Significant","DYNC1I2","protein_coding"
"ENSG00000249158.7",133.229826390748,-1.67197572641852,0.680623275240592,-2.45653621796507,0.0140283660725777,0.049321004049449,"ENSG00000249158","Down-regulated","PCDHA11","protein_coding"
"ENSG00000111262.6",120.889771804254,1.89595754410616,0.771922760253824,2.45614929592532,0.0140434800811537,0.0493592821672571,"ENSG00000111262","Over-expressed","KCNA1","protein_coding"
"ENSG00000155465.20",1230.13350743243,-0.936353838366787,0.381285257575816,-2.45578295977153,0.0140578032042316,0.0493969198466713,"ENSG00000155465","Not-Significant","SLC7A7","protein_coding"
"ENSG00000262576.3",138.517991354731,1.11128884658366,0.452549084147035,2.45562058462281,0.0140641559202874,0.0494121242145276,"ENSG00000262576","Over-expressed","PCDHGA4","protein_coding"
"ENSG00000165695.10",174.032979862625,-1.05653832087723,0.43032111424767,-2.45523235066998,0.0140793553398288,0.0494605649584781,"ENSG00000165695","Down-regulated","AK8","protein_coding"
"ENSG00000006607.14",2444.82011156804,-0.444320328632602,0.1810190269657,-2.45455041981191,0.0141060881367218,0.0495495010030163,"ENSG00000006607","Not-Significant","FARP2","protein_coding"
"ENSG00000256223.6",714.965883507594,0.834983027140679,0.340182570261478,2.45451442882238,0.0141075002855741,0.0495495010030163,"ENSG00000256223","Not-Significant","ZNF10","protein_coding"
"ENSG00000158488.16",113.557763836162,-1.73979901485951,0.70890097413299,-2.45422009327515,0.0141190535701229,0.0495851084431891,"ENSG00000158488","Down-regulated","CD1E","protein_coding"
"ENSG00000153130.17",5277.61312532151,-0.410946533022806,0.167452354156561,-2.45411021596381,0.0141233686236902,0.0495927246925077,"ENSG00000153130","Not-Significant","SCOC","protein_coding"
"ENSG00000134285.11",945.269651945682,-0.932810560706629,0.380118380338161,-2.45400014563038,0.0141276924243206,0.0495955615316705,"ENSG00000134285","Not-Significant","FKBP11","protein_coding"
"ENSG00000158517.15",186.929564436604,-1.39948289677751,0.570301906720421,-2.4539333996363,0.0141303149201455,0.0495997979388135,"ENSG00000158517","Down-regulated","NCF1","protein_coding"
"ENSG00000157870.17",1638.13853975653,-0.689700942615771,0.281072304381041,-2.45382035819782,0.0141347573755622,0.0496054517332287,"ENSG00000157870","Not-Significant","FAM213B","protein_coding"
"ENSG00000170743.17",389.948922348939,-2.23851191932554,0.912364914542719,-2.45352696453424,0.0141462933079099,0.0496260524724764,"ENSG00000170743","Down-regulated","SYT9","protein_coding"
"ENSG00000065361.16",18969.6407106254,-1.29770980699142,0.52898578581055,-2.45320354875505,0.0141590193043549,0.0496657230004079,"ENSG00000065361","Down-regulated","ERBB3","protein_coding"
"ENSG00000117479.15",3294.2171927821,-1.04626591268456,0.426537957912382,-2.45292568521997,0.0141699609451618,0.0496991272113068,"ENSG00000117479","Down-regulated","SLC19A2","protein_coding"
"ENSG00000196159.14",2145.55082352765,1.32452828578982,0.540000171757227,2.4528293787012,0.0141737550198787,0.049704849241253,"ENSG00000196159","Over-expressed","FAT4","protein_coding"
"ENSG00000170396.9",29.0278390551232,-1.02710027400295,0.418743943007314,-2.45281225234345,0.0141744298207324,0.049704849241253,"ENSG00000170396","Down-regulated","ZNF804A","protein_coding"
"ENSG00000070985.13",3.18657227366819,-2.53258280339433,1.03275232032508,-2.45226542080985,0.0141959906047515,0.049770492428447,"ENSG00000070985","Down-regulated","TRPM5","protein_coding"
"ENSG00000204869.8",15.1464389087061,-1.5429749916803,0.629291489758734,-2.45192413498531,0.0142094616770425,0.0498027700935559,"ENSG00000204869","Down-regulated","IGFL4","protein_coding"
"ENSG00000176595.4",575.815953168266,1.0491371485272,0.427937639026509,2.45161222769238,0.0142217829966796,0.0498355415222762,"ENSG00000176595","Over-expressed","KBTBD11","protein_coding"
"ENSG00000145687.16",2904.95440884437,0.778665432416111,0.317617868390465,2.45157942895975,0.0142230791974094,0.0498355415222762,"ENSG00000145687","Not-Significant","SSBP2","protein_coding"
"ENSG00000134376.16",21.6563670316315,0.96648715700201,0.394272525658335,2.45131753826423,0.0142334328156991,0.0498668318698018,"ENSG00000134376","Not-Significant","CRB1","protein_coding"
"ENSG00000143545.10",735.654802889505,-0.970673565717524,0.396035409543475,-2.45097671149268,0.014246917059859,0.0499090830109149,"ENSG00000143545","Not-Significant","RAB13","protein_coding"
"ENSG00000175582.20",10488.3468402627,-0.535320651885025,0.218433016942484,-2.45073139298342,0.0142566296526679,0.0499281307358276,"ENSG00000175582","Not-Significant","RAB6A","protein_coding"
"ENSG00000133275.16",2788.07051318498,-0.697794486279248,0.284790317648203,-2.45020438911558,0.0142775144219453,0.0499962736404652,"ENSG00000133275","Not-Significant","CSNK1G2","protein_coding"
"ENSG00000141577.14",863.11417819045,-1.05838636672815,0.432119024247706,-2.44929361434789,0.0143136713784606,0.0501128686663703,"ENSG00000141577","Not-Significant","CEP131","protein_coding"
"ENSG00000188649.15",53.9503392989427,0.820131087820605,0.334918584838075,2.44874762090948,0.0143353855404683,0.0501838761401186,"ENSG00000188649","Not-Significant","CC2D2B","protein_coding"
"ENSG00000152778.9",2543.47120472541,-0.84430131746573,0.344873351950057,-2.44814890072457,0.0143592300416166,0.0502575707194822,"ENSG00000152778","Not-Significant","IFIT5","protein_coding"
"ENSG00000147224.13",2354.73014027093,-0.472970064776804,0.193200805263379,-2.44807501776213,0.0143621749120438,0.0502575707194822,"ENSG00000147224","Not-Significant","PRPS1","protein_coding"
"ENSG00000198732.11",535.122569419396,1.48706343417744,0.607767856734464,2.44676222623458,0.0144145898243087,0.050425874989571,"ENSG00000198732","Not-Significant","SMOC1","protein_coding"
"ENSG00000105879.12",2577.93678060249,-0.425916688030151,0.174076151057189,-2.44672624850388,0.0144160286540757,0.050425874989571,"ENSG00000105879","Not-Significant","CBLL1","protein_coding"
"ENSG00000141867.18",7169.80376638353,-0.689049407017213,0.281657324065224,-2.44641040066705,0.0144286655521523,0.0504650391953333,"ENSG00000141867","Not-Significant","BRD4","protein_coding"
"ENSG00000007080.11",2130.68298929879,-1.13788542861104,0.465164622183128,-2.44619941918771,0.0144371122464244,0.0504845022011656,"ENSG00000007080","Not-Significant","CCDC124","protein_coding"
"ENSG00000177984.7",1.32187635157456,2.77693204865888,1.13524560249826,2.44610685348428,0.01444081951275,0.0504924263102991,"ENSG00000177984","Not-Significant","LCN15","protein_coding"
"ENSG00000132323.9",1373.22386363368,-0.458708080228261,0.187543136194312,-2.44588039603325,0.0144498926974306,0.0505191089366812,"ENSG00000132323","Not-Significant","ILKAP","protein_coding"
"ENSG00000134775.15",1180.90947374818,1.02084999239278,0.417412849915194,2.44566019613479,0.0144587199891141,0.0505398837492382,"ENSG00000134775","Not-Significant","FHOD3","protein_coding"
"ENSG00000130175.10",13552.3294400146,-0.636904611337083,0.260444996031614,-2.44544768009201,0.0144672437623049,0.0505595895473668,"ENSG00000130175","Not-Significant","PRKCSH","protein_coding"
"ENSG00000160216.21",6525.51568087508,-0.520132859424675,0.212702988138947,-2.44534815413548,0.0144712371568913,0.0505633622370148,"ENSG00000160216","Not-Significant","AGPAT3","protein_coding"
"ENSG00000123124.14",10129.5340809242,-0.807683182812494,0.330311733708145,-2.44521492998533,0.014476584184344,0.0505720537340206,"ENSG00000123124","Not-Significant","WWP1","protein_coding"
"ENSG00000101746.15",21.5844110363581,1.09327800629811,0.447117237490286,2.44517078436695,0.0144783563782456,0.0505732019652877,"ENSG00000101746","Not-Significant","NOL4","protein_coding"
"ENSG00000179083.6",17.5701902256245,1.29913191961061,0.531551076095376,2.44403967564822,0.0145238292146249,0.0506916075447681,"ENSG00000179083","Not-Significant","FAM133A","protein_coding"
"ENSG00000244754.9",6890.40832474852,0.558728547088952,0.228637752353835,2.4437283053075,0.0145363690097568,0.0507202159403275,"ENSG00000244754","Not-Significant","N4BP2L2","protein_coding"
"ENSG00000102098.19",284.357032322038,-0.988341755454304,0.404501860527926,-2.44335527694333,0.0145514045221183,0.0507676217319673,"ENSG00000102098","Not-Significant","SCML2","protein_coding"
"ENSG00000124357.13",3174.11767851394,-0.502521668406145,0.205682693342539,-2.44318887622332,0.0145581159940335,0.0507784009790508,"ENSG00000124357","Not-Significant","NAGK","protein_coding"
"ENSG00000163586.10",1.65982946412607,2.49893182045825,1.0228241990791,2.44316845720719,0.0145589397460697,0.0507784009790508,"ENSG00000163586","Not-Significant","FABP1","protein_coding"
"ENSG00000257923.12",6502.26013669399,-0.580277356873108,0.237513970532742,-2.44312936864956,0.0145605167867801,0.0507784009790508,"ENSG00000257923","Not-Significant","CUX1","protein_coding"
"ENSG00000143653.10",4484.20823328825,-0.835762958095344,0.342108753495474,-2.44297449146211,0.0145667668385671,0.0507858171150562,"ENSG00000143653","Not-Significant","SCCPDH","protein_coding"
"ENSG00000137154.13",91060.428588526,0.459336965241132,0.188041691256588,2.44274002308538,0.014576233285016,0.0508137644915954,"ENSG00000137154","Not-Significant","RPS6","protein_coding"
"ENSG00000255639.3",7.09651505979342,1.48921344455331,0.609690950855283,2.44257101481368,0.0145830602029656,0.0508223927395703,"ENSG00000255639","Not-Significant","RP11-234B24.6","protein_coding"
"ENSG00000164010.15",951.081578338815,0.536509171973346,0.219656107203466,2.44249603985006,0.014586089643232,0.0508278944351136,"ENSG00000164010","Not-Significant","ERMAP","protein_coding"
"ENSG00000131116.12",335.99071739712,-0.900476874086002,0.368679957493897,-2.44243511420311,0.0145885518150638,0.0508314184824227,"ENSG00000131116","Not-Significant","ZNF428","protein_coding"
"ENSG00000115109.14",3064.40193781521,-0.679112559902563,0.278052427224614,-2.44239033149661,0.0145903618402181,0.0508326697565672,"ENSG00000115109","Not-Significant","EPB41L5","protein_coding"
"ENSG00000077585.14",1649.16374580431,-0.576275606867864,0.235976758088416,-2.44208629500683,0.0146026556074334,0.0508653846894443,"ENSG00000077585","Not-Significant","GPR137B","protein_coding"
"ENSG00000124134.9",115.237993556322,1.81107497457414,0.741620847838448,2.44204970754632,0.0146041356430591,0.0508654828764863,"ENSG00000124134","Not-Significant","KCNS1","protein_coding"
"ENSG00000221813.4",0.772273793702231,3.06926254677817,1.25691465145491,2.44190211580828,0.014610107365552,NA,"ENSG00000221813","Not-Significant","OR6B1","protein_coding"
"ENSG00000166961.15",78.6360019798573,-3.52145099109483,1.44221014688057,-2.44170448995352,0.0146181068939612,0.0509090830049632,"ENSG00000166961","Not-Significant","MS4A15","protein_coding"
"ENSG00000233954.6",108.247249783531,-0.684791244002204,0.280508998876787,-2.44124518908214,0.0146367134591112,0.0509651427449266,"ENSG00000233954","Not-Significant","UQCRHL","protein_coding"
"ENSG00000156150.9",4.87953072514767,-2.04640428526754,0.838476838969406,-2.44062112411218,0.0146620281747335,0.051041748519653,"ENSG00000156150","Not-Significant","ALX3","protein_coding"
"ENSG00000142168.15",10344.6497103482,-0.519918027647869,0.213036751682582,-2.44050861431895,0.0146665961519209,0.05104857439623,"ENSG00000142168","Not-Significant","SOD1","protein_coding"
"ENSG00000019582.15",113680.320374418,-1.05858125312971,0.433808078953966,-2.44020640575032,0.0146788722445397,0.0510851583478146,"ENSG00000019582","Not-Significant","CD74","protein_coding"
"ENSG00000007908.16",622.828901164185,1.57953496648103,0.647338752612024,2.44004388754354,0.0146854776830365,0.0511030701852585,"ENSG00000007908","Not-Significant","SELE","protein_coding"
"ENSG00000075089.9",2149.44711368858,-0.502026435970471,0.205800433079338,-2.4393847401523,0.0147122951368929,0.0511802517545851,"ENSG00000075089","Not-Significant","ACTR6","protein_coding"
"ENSG00000139269.3",2.22621480670216,-2.26430271472669,0.928241761243346,-2.43934587870055,0.0147138775641282,0.0511802517545851,"ENSG00000139269","Not-Significant","INHBE","protein_coding"
"ENSG00000146066.3",1730.53701541576,-0.68112878888996,0.279229045425235,-2.43931926154988,0.0147149614934761,0.0511802517545851,"ENSG00000146066","Not-Significant","HIGD2A","protein_coding"
"ENSG00000204256.14",16494.6046564675,-0.398964085547924,0.163593454745375,-2.43875334846917,0.0147380238145524,0.0512452028923028,"ENSG00000204256","Not-Significant","BRD2","protein_coding"
"ENSG00000182534.13",5804.20986362864,0.805277297129538,0.330225588579291,2.43856722489021,0.0147456157572512,0.0512665126580627,"ENSG00000182534","Not-Significant","MXRA7","protein_coding"
"ENSG00000116459.11",7641.50152239504,-0.516072374492974,0.211638995933938,-2.43845597648773,0.0147501552024322,0.0512772065407036,"ENSG00000116459","Not-Significant","ATP5F1","protein_coding"
"ENSG00000104853.16",7698.25607098134,-0.583203187333942,0.239196305976109,-2.43817806865376,0.0147615004987677,0.0513013758530233,"ENSG00000104853","Not-Significant","CLPTM1","protein_coding"
"ENSG00000254636.1",2.29378989789399,1.67524048690713,0.687214664685987,2.43772517234131,0.0147800059961935,0.0513473481464483,"ENSG00000254636","Not-Significant","ARMS2","protein_coding"
"ENSG00000034053.14",307.485270554337,-1.0921278538411,0.448011861287129,-2.43772084672811,0.0147801828407441,0.0513473481464483,"ENSG00000034053","Not-Significant","APBA2","protein_coding"
"ENSG00000179133.15",5.97277597145622,-2.08390712034807,0.855008585427961,-2.43729379548277,0.0147976512092809,0.0513964221391055,"ENSG00000179133","Not-Significant","C10orf67","protein_coding"
"ENSG00000074755.15",5066.54089795334,0.507163676506406,0.208123103109343,2.43684467956426,0.0148160417507058,0.0514500964154999,"ENSG00000074755","Not-Significant","ZZEF1","protein_coding"
"ENSG00000134759.14",11070.6730814677,-0.776061362225409,0.318491974670718,-2.43667477972644,0.0148230041123774,0.0514691723565055,"ENSG00000134759","Not-Significant","ELP2","protein_coding"
"ENSG00000261701.7",6.59910081212726,2.2766421821031,0.9346281166994,2.43588026234751,0.0148556010894809,0.0515772454831001,"ENSG00000261701","Not-Significant","HPR","protein_coding"
"ENSG00000174939.11",112.545107319576,-1.24121382002193,0.509620434098123,-2.43556525008364,0.0148685426977266,0.0516119482230113,"ENSG00000174939","Not-Significant","ASPHD1","protein_coding"
"ENSG00000242498.8",2860.08785910322,0.670468674080127,0.27534967438701,2.43497173393337,0.0148929530381709,0.0516915603023892,"ENSG00000242498","Not-Significant","ARPIN","protein_coding"
"ENSG00000127831.11",5.88702916671416,-2.24825732024273,0.923375829489087,-2.43482366382355,0.0148990484182884,0.051707593990563,"ENSG00000127831","Not-Significant","VIL1","protein_coding"
"ENSG00000144406.19",19.9095452159125,-1.6326207731352,0.670548181740392,-2.43475535031319,0.0149018613190001,0.0517122336877147,"ENSG00000144406","Not-Significant","UNC80","protein_coding"
"ENSG00000134532.19",621.959617814188,1.36262402114172,0.559769055820993,2.43426107065387,0.0149222278935186,0.0517726534214124,"ENSG00000134532","Not-Significant","SOX5","protein_coding"
"ENSG00000243910.8",8.81216944024631,-2.29474470264081,0.942841393567018,-2.43386079387031,0.0149387390885231,0.0518248068092294,"ENSG00000243910","Not-Significant","TUBA4B","protein_coding"
"ENSG00000148411.8",2235.95720079044,0.758267009917076,0.311561873959265,2.43376058912849,0.0149428749966316,0.0518340223274247,"ENSG00000148411","Not-Significant","NACC2","protein_coding"
"ENSG00000107789.16",1275.22174693024,-0.504149640123919,0.207176116701201,-2.43343512829245,0.0149563152143617,0.051874335474216,"ENSG00000107789","Not-Significant","MINPP1","protein_coding"
"ENSG00000183726.11",8066.64969036314,-0.398941662728402,0.163943633632372,-2.43340746992951,0.0149574578838456,0.051874335474216,"ENSG00000183726","Not-Significant","TMEM50A","protein_coding"
"ENSG00000179796.12",101.784514863213,2.27573603449339,0.935258929853474,2.43326843706258,0.0149632030119602,0.0518839882743495,"ENSG00000179796","Not-Significant","LRRC3B","protein_coding"
"ENSG00000108439.11",1353.88440462703,-0.54425463540147,0.223702634006672,-2.43293798402587,0.0149768658228016,0.0519159487584697,"ENSG00000108439","Not-Significant","PNPO","protein_coding"
"ENSG00000173545.5",1658.30817808177,-0.620365605279856,0.25501820995682,-2.43263257704184,0.014989502858161,0.0519502328621942,"ENSG00000173545","Not-Significant","ZNF622","protein_coding"
"ENSG00000129932.10",566.310188629455,-1.25896875278359,0.517543370941674,-2.43258598886676,0.0149914313946925,0.0519502328621942,"ENSG00000129932","Not-Significant","DOHH","protein_coding"
"ENSG00000137522.18",1513.78378554178,-0.422718722434838,0.173775560939587,-2.43255564907539,0.0149926874402639,0.0519502328621942,"ENSG00000137522","Not-Significant","RNF121","protein_coding"
"ENSG00000166743.9",223.891051668483,1.71931846390019,0.706816434307695,2.43248229730851,0.0149957245337368,0.0519528734234872,"ENSG00000166743","Not-Significant","ACSM1","protein_coding"
"ENSG00000134538.3",3.93261536204544,4.11856396683832,1.69333104201337,2.43222610620859,0.0150063362513889,0.0519769639710737,"ENSG00000134538","Not-Significant","SLCO1B1","protein_coding"
"ENSG00000197465.14",25.6039399813659,1.21667553697916,0.500337328288567,2.4317105044728,0.015027713098386,0.0520407164576411,"ENSG00000197465","Not-Significant","GYPE","protein_coding"
"ENSG00000164576.12",4295.28259878595,0.45543021741158,0.187311474747312,2.43140586035088,0.0150403562456623,0.052074205066388,"ENSG00000164576","Not-Significant","SAP30L","protein_coding"
"ENSG00000185085.2",1954.79263772231,-0.515181826197808,0.211922371953055,-2.43099311059018,0.0150575008707092,0.0521232539605181,"ENSG00000185085","Not-Significant","INTS5","protein_coding"
"ENSG00000130810.20",192.609788635675,-0.994365891526075,0.409042915291172,-2.43095737477386,0.0150589860593225,0.0521232539605181,"ENSG00000130810","Not-Significant","PPAN","protein_coding"
"ENSG00000181929.13",3696.62921239759,-0.374139767977986,0.153987530035031,-2.4296757529189,0.0151123359171017,0.0522820863884328,"ENSG00000181929","Not-Significant","PRKAG1","protein_coding"
